Release Date,Test Name,Time (ms),work_mem (bytes),Release Tag,Test Timestamp,Test Result,Release Tag Containing,Release Timestamp
2005-03-02,seqscan_x8,1798.335,33554432,REL8_1_0~1754,2016-03-04T10:03:00,11885296,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,seqscan_x8,1798.424,33554432,REL8_1_0~1754,2016-03-04T10:03:00,11885296,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,seqscan_x8,1798.191,33554432,REL8_1_0~1754,2016-03-04T10:03:00,11885296,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,seqscan_x8,1798.006,33554432,REL8_1_0~1754,2016-03-04T10:03:00,11885296,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_text_x8,315995.467,33554432,REL8_1_0~1754,2016-03-04T10:03:00,1485662,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_binary_x8,43478.4,33554432,REL8_1_0~1754,2016-03-04T10:03:00,319891,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_integer_x8,27175.844,33554432,REL8_1_0~1754,2016-03-04T10:03:00,1485662,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_float_x8,30375.867,33554432,REL8_1_0~1754,2016-03-04T10:03:00,228306,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_text_x8,316128.387,33554432,REL8_1_0~1754,2016-03-04T10:03:00,1485662,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_binary_x8,43567.848,33554432,REL8_1_0~1754,2016-03-04T10:03:00,319891,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_integer_x8,27219.365,33554432,REL8_1_0~1754,2016-03-04T10:03:00,1485662,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_float_x8,30602.248,33554432,REL8_1_0~1754,2016-03-04T10:03:00,228306,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_integer_x8,27053.975,33554432,REL8_1_0~1754,2016-03-04T10:03:00,1485662,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_float_x8,30460.122,33554432,REL8_1_0~1754,2016-03-04T10:03:00,228306,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_text_x8,316454.249,33554432,REL8_1_0~1754,2016-03-04T10:03:00,1485662,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_binary_x8,43350.485,33554432,REL8_1_0~1754,2016-03-04T10:03:00,319891,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_t100_x8,315985.887,33554432,REL8_1_0~1754,2016-03-04T10:03:00,13,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_t100_x8,315388.19,33554432,REL8_1_0~1754,2016-03-04T10:03:00,13,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_t100_x8,315570.988,33554432,REL8_1_0~1754,2016-03-04T10:03:00,13,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,seqscan_x8,1799.264,33554432,REL8_1_0~1754,2016-03-04T10:03:00,11885296,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,seqscan_x8,1798.276,33554432,REL8_1_0~1754,2016-03-04T10:03:00,11885296,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,seqscan_x8_bigmem,1799.047,1048576,REL8_1_0~1754,2016-03-07T19:11:44,11885296,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_text_x8_bigmem,339411.079,1048576,REL8_1_0~1754,2016-03-07T19:11:44,1485662,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_text_x8_bigmem,340560.444,1048576,REL8_1_0~1754,2016-03-07T19:11:44,1485662,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_text_x8_bigmem,343640.13,1048576,REL8_1_0~1754,2016-03-07T19:11:44,1485662,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,seqscan_x8_bigmem,1798.502,2147482624,REL8_1_0~1754,2016-03-08T23:53:08,11885296,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_text_x8_bigmem,191099.787,2147482624,REL8_1_0~1754,2016-03-08T23:53:08,1485662,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_text_x8_bigmem,191044.465,2147482624,REL8_1_0~1754,2016-03-08T23:53:08,1485662,REL8_1_0~1754,2005-03-02T19:58:54
2005-03-02,sort_text_x8_bigmem,191108.409,2147482624,REL8_1_0~1754,2016-03-08T23:53:08,1485662,REL8_1_0~1754,2005-03-02T19:58:54
2005-04-02,seqscan_x8,1086.917,33554432,REL8_1_0~1542,2016-03-02T10:32:02,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8,1085.791,33554432,REL8_1_0~1542,2016-03-02T10:32:02,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8,1086.343,33554432,REL8_1_0~1542,2016-03-02T10:32:02,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8,1086.624,33554432,REL8_1_0~1542,2016-03-02T10:32:02,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8,316122.866,33554432,REL8_1_0~1542,2016-03-02T10:32:02,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_binary_x8,42363.612,33554432,REL8_1_0~1542,2016-03-02T10:32:02,319891,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_integer_x8,26672.026,33554432,REL8_1_0~1542,2016-03-02T10:32:02,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_float_x8,29839.734,33554432,REL8_1_0~1542,2016-03-02T10:32:02,228306,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8,317952.31,33554432,REL8_1_0~1542,2016-03-02T10:32:02,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_binary_x8,43764.163,33554432,REL8_1_0~1542,2016-03-02T10:32:02,319891,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_integer_x8,26875.682,33554432,REL8_1_0~1542,2016-03-02T10:32:02,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_float_x8,29947.617,33554432,REL8_1_0~1542,2016-03-02T10:32:02,228306,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_integer_x8,26870.554,33554432,REL8_1_0~1542,2016-03-02T10:32:02,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_float_x8,29940.99,33554432,REL8_1_0~1542,2016-03-02T10:32:02,228306,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8,317643.779,33554432,REL8_1_0~1542,2016-03-02T10:32:02,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_binary_x8,43625.501,33554432,REL8_1_0~1542,2016-03-02T10:32:02,319891,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_t100_x8,317625.563,33554432,REL8_1_0~1542,2016-03-02T10:32:02,13,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_t100_x8,316232.332,33554432,REL8_1_0~1542,2016-03-02T10:32:02,13,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_t100_x8,316590.373,33554432,REL8_1_0~1542,2016-03-02T10:32:02,13,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8,1087.716,33554432,REL8_1_0~1542,2016-03-02T10:32:02,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8,1087.02,33554432,REL8_1_0~1542,2016-03-02T10:32:02,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8,1084.988,33554432,REL8_1_0~1542,2016-03-02T11:08:59,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8,1086.836,33554432,REL8_1_0~1542,2016-03-02T11:08:59,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8,1086.288,33554432,REL8_1_0~1542,2016-03-02T11:08:59,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8,1085.589,33554432,REL8_1_0~1542,2016-03-02T11:08:59,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8,318226.055,33554432,REL8_1_0~1542,2016-03-02T11:08:59,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_binary_x8,43792.497,33554432,REL8_1_0~1542,2016-03-02T11:08:59,319891,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_integer_x8,27143.867,33554432,REL8_1_0~1542,2016-03-02T11:08:59,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_float_x8,30280.957,33554432,REL8_1_0~1542,2016-03-02T11:08:59,228306,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8,317325.941,33554432,REL8_1_0~1542,2016-03-02T11:08:59,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_binary_x8,43823.085,33554432,REL8_1_0~1542,2016-03-02T11:08:59,319891,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_integer_x8,27195.727,33554432,REL8_1_0~1542,2016-03-02T11:08:59,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_float_x8,30161.564,33554432,REL8_1_0~1542,2016-03-02T11:08:59,228306,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_integer_x8,27033.385,33554432,REL8_1_0~1542,2016-03-02T11:08:59,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_float_x8,30150.829,33554432,REL8_1_0~1542,2016-03-02T11:08:59,228306,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8,317329.978,33554432,REL8_1_0~1542,2016-03-02T11:08:59,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_binary_x8,43956.592,33554432,REL8_1_0~1542,2016-03-02T11:08:59,319891,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_t100_x8,317831.761,33554432,REL8_1_0~1542,2016-03-02T11:08:59,13,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_t100_x8,316155.767,33554432,REL8_1_0~1542,2016-03-02T11:08:59,13,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_t100_x8,316970.011,33554432,REL8_1_0~1542,2016-03-02T11:08:59,13,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8,1087.919,33554432,REL8_1_0~1542,2016-03-02T11:08:59,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8,1087.382,33554432,REL8_1_0~1542,2016-03-02T11:08:59,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8_bigmem,1087.582,1048576,REL8_1_0~1542,2016-03-07T03:17:05,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8_bigmem,344033.909,1048576,REL8_1_0~1542,2016-03-07T03:17:05,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8_bigmem,344193.53,1048576,REL8_1_0~1542,2016-03-07T03:17:05,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8_bigmem,343848.696,1048576,REL8_1_0~1542,2016-03-07T03:17:05,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8_lowmem,1087.813,33554432,REL8_1_0~1542,2016-03-08T11:35:05,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8_lowmem,1086.783,33554432,REL8_1_0~1542,2016-03-08T11:35:05,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8_lowmem,318508.99,33554432,REL8_1_0~1542,2016-03-08T11:35:05,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8_lowmem,318107.504,33554432,REL8_1_0~1542,2016-03-08T11:35:05,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,seqscan_x8_bigmem,1087.04,2147482624,REL8_1_0~1542,2016-03-09T02:35:29,11885296,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8_bigmem,190874.678,2147482624,REL8_1_0~1542,2016-03-09T02:35:29,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8_bigmem,190812.893,2147482624,REL8_1_0~1542,2016-03-09T02:35:29,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-04-02,sort_text_x8_bigmem,190816.854,2147482624,REL8_1_0~1542,2016-03-09T02:35:29,1485662,REL8_1_0~1542,2005-04-02T03:42:41
2005-05-24,seqscan_x8,805.257,33554432,REL8_1_0~1213,2016-03-05T20:31:08,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8,801.058,33554432,REL8_1_0~1213,2016-03-05T20:31:08,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8,800.814,33554432,REL8_1_0~1213,2016-03-05T20:31:08,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8,805.044,33554432,REL8_1_0~1213,2016-03-05T20:31:08,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8,317333.968,33554432,REL8_1_0~1213,2016-03-05T20:31:08,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_binary_x8,43945.78,33554432,REL8_1_0~1213,2016-03-05T20:31:08,319891,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_integer_x8,27218.212,33554432,REL8_1_0~1213,2016-03-05T20:31:08,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_float_x8,30192.207,33554432,REL8_1_0~1213,2016-03-05T20:31:08,228306,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8,316748.582,33554432,REL8_1_0~1213,2016-03-05T20:31:08,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_binary_x8,43844.439,33554432,REL8_1_0~1213,2016-03-05T20:31:08,319891,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_integer_x8,27158.972,33554432,REL8_1_0~1213,2016-03-05T20:31:08,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_float_x8,30101.6,33554432,REL8_1_0~1213,2016-03-05T20:31:08,228306,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_integer_x8,27027.619,33554432,REL8_1_0~1213,2016-03-05T20:31:08,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_float_x8,29814.177,33554432,REL8_1_0~1213,2016-03-05T20:31:08,228306,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8,316853.626,33554432,REL8_1_0~1213,2016-03-05T20:31:08,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_binary_x8,43841.551,33554432,REL8_1_0~1213,2016-03-05T20:31:08,319891,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_t100_x8,316817.627,33554432,REL8_1_0~1213,2016-03-05T20:31:08,13,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_t100_x8,315853.662,33554432,REL8_1_0~1213,2016-03-05T20:31:08,13,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_t100_x8,315873.615,33554432,REL8_1_0~1213,2016-03-05T20:31:08,13,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8,808.101,33554432,REL8_1_0~1213,2016-03-05T20:31:08,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8,809.7,33554432,REL8_1_0~1213,2016-03-05T20:31:08,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8,796.923,33554432,REL8_1_0~1213,2016-03-05T21:08:04,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8,805.32,33554432,REL8_1_0~1213,2016-03-05T21:08:04,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8,803.039,33554432,REL8_1_0~1213,2016-03-05T21:08:04,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8,800.521,33554432,REL8_1_0~1213,2016-03-05T21:08:04,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8,317334.603,33554432,REL8_1_0~1213,2016-03-05T21:08:04,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_binary_x8,43488.281,33554432,REL8_1_0~1213,2016-03-05T21:08:04,319891,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_integer_x8,27253.394,33554432,REL8_1_0~1213,2016-03-05T21:08:04,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_float_x8,30129.304,33554432,REL8_1_0~1213,2016-03-05T21:08:04,228306,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8,317211.631,33554432,REL8_1_0~1213,2016-03-05T21:08:04,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_binary_x8,44282.394,33554432,REL8_1_0~1213,2016-03-05T21:08:04,319891,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_integer_x8,27400.504,33554432,REL8_1_0~1213,2016-03-05T21:08:04,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_float_x8,30445.33,33554432,REL8_1_0~1213,2016-03-05T21:08:04,228306,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_integer_x8,27178.001,33554432,REL8_1_0~1213,2016-03-05T21:08:04,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_float_x8,30126.981,33554432,REL8_1_0~1213,2016-03-05T21:08:04,228306,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8,317156.819,33554432,REL8_1_0~1213,2016-03-05T21:08:04,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_binary_x8,44402.952,33554432,REL8_1_0~1213,2016-03-05T21:08:04,319891,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_t100_x8,317697.389,33554432,REL8_1_0~1213,2016-03-05T21:08:04,13,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_t100_x8,317462.79,33554432,REL8_1_0~1213,2016-03-05T21:08:04,13,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_t100_x8,316105.234,33554432,REL8_1_0~1213,2016-03-05T21:08:04,13,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8,808.106,33554432,REL8_1_0~1213,2016-03-05T21:08:04,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8,807.686,33554432,REL8_1_0~1213,2016-03-05T21:08:04,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8_bigmem,804.927,1048576,REL8_1_0~1213,2016-03-06T21:29:34,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8_bigmem,343602.581,1048576,REL8_1_0~1213,2016-03-06T21:29:34,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8_bigmem,344681.685,1048576,REL8_1_0~1213,2016-03-06T21:29:34,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8_bigmem,346120.931,1048576,REL8_1_0~1213,2016-03-06T21:29:34,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8_lowmem,804.828,33554432,REL8_1_0~1213,2016-03-08T07:27:31,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8_lowmem,801.41,33554432,REL8_1_0~1213,2016-03-08T07:27:31,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8_lowmem,316956.139,33554432,REL8_1_0~1213,2016-03-08T07:27:31,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8_lowmem,317062.173,33554432,REL8_1_0~1213,2016-03-08T07:27:31,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,seqscan_x8_bigmem,804.993,2147482624,REL8_1_0~1213,2016-03-09T03:26:09,11885296,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8_bigmem,190792.968,2147482624,REL8_1_0~1213,2016-03-09T03:26:09,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8_bigmem,190718.018,2147482624,REL8_1_0~1213,2016-03-09T03:26:09,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-24,sort_text_x8_bigmem,190701.188,2147482624,REL8_1_0~1213,2016-03-09T03:26:09,1485662,REL8_1_0~1213,2005-05-24T16:45:23
2005-05-27,seqscan_x8,822.986,33554432,REL8_1_0~1189,2016-02-29T07:37:41,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,seqscan_x8,819.09,33554432,REL8_1_0~1189,2016-02-29T07:37:41,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,seqscan_x8,819.566,33554432,REL8_1_0~1189,2016-02-29T07:37:41,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,seqscan_x8,822.845,33554432,REL8_1_0~1189,2016-02-29T07:37:41,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_text_x8,318474.071,33554432,REL8_1_0~1189,2016-02-29T07:37:41,1485662,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_binary_x8,42789.329,33554432,REL8_1_0~1189,2016-02-29T07:37:41,319891,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_integer_x8,26960.715,33554432,REL8_1_0~1189,2016-02-29T07:37:41,1485662,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_float_x8,29806.899,33554432,REL8_1_0~1189,2016-02-29T07:37:41,228306,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_text_x8,317791.933,33554432,REL8_1_0~1189,2016-02-29T07:37:41,1485662,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_binary_x8,43588.845,33554432,REL8_1_0~1189,2016-02-29T07:37:41,319891,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_integer_x8,26779.28,33554432,REL8_1_0~1189,2016-02-29T07:37:41,1485662,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_float_x8,30215.071,33554432,REL8_1_0~1189,2016-02-29T07:37:41,228306,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_integer_x8,26764.315,33554432,REL8_1_0~1189,2016-02-29T07:37:41,1485662,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_float_x8,29849.035,33554432,REL8_1_0~1189,2016-02-29T07:37:41,228306,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_text_x8,318923.751,33554432,REL8_1_0~1189,2016-02-29T07:37:41,1485662,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_binary_x8,43346.393,33554432,REL8_1_0~1189,2016-02-29T07:37:41,319891,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_t100_x8,316638.734,33554432,REL8_1_0~1189,2016-02-29T07:37:41,13,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_t100_x8,318241.286,33554432,REL8_1_0~1189,2016-02-29T07:37:41,13,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_t100_x8,318335.862,33554432,REL8_1_0~1189,2016-02-29T07:37:41,13,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,seqscan_x8,898.26,33554432,REL8_1_0~1189,2016-02-29T07:37:41,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,seqscan_x8,824.943,33554432,REL8_1_0~1189,2016-02-29T07:37:41,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,seqscan_x8,815.165,33554432,REL8_1_0~1189,2016-02-29T08:14:42,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,seqscan_x8,822.587,33554432,REL8_1_0~1189,2016-02-29T08:14:42,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,seqscan_x8,820.554,33554432,REL8_1_0~1189,2016-02-29T08:14:42,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,seqscan_x8,818.335,33554432,REL8_1_0~1189,2016-02-29T08:14:42,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_text_x8,317976.029,33554432,REL8_1_0~1189,2016-02-29T08:14:42,1485662,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_binary_x8,42545.721,33554432,REL8_1_0~1189,2016-02-29T08:14:42,319891,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_integer_x8,26804.771,33554432,REL8_1_0~1189,2016-02-29T08:14:42,1485662,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_float_x8,30783.991,33554432,REL8_1_0~1189,2016-02-29T08:14:42,228306,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_text_x8,318703.579,33554432,REL8_1_0~1189,2016-02-29T08:14:42,1485662,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_binary_x8,43297.482,33554432,REL8_1_0~1189,2016-02-29T08:14:42,319891,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_integer_x8,26878.21,33554432,REL8_1_0~1189,2016-02-29T08:14:42,1485662,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_float_x8,29920.444,33554432,REL8_1_0~1189,2016-02-29T08:14:42,228306,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_integer_x8,26833.487,33554432,REL8_1_0~1189,2016-02-29T08:14:42,1485662,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_float_x8,29753.988,33554432,REL8_1_0~1189,2016-02-29T08:14:42,228306,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_text_x8,317830.885,33554432,REL8_1_0~1189,2016-02-29T08:14:42,1485662,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_binary_x8,42838.54,33554432,REL8_1_0~1189,2016-02-29T08:14:42,319891,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_t100_x8,317808.777,33554432,REL8_1_0~1189,2016-02-29T08:14:42,13,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_t100_x8,317808.462,33554432,REL8_1_0~1189,2016-02-29T08:14:42,13,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_t100_x8,317561.531,33554432,REL8_1_0~1189,2016-02-29T08:14:42,13,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,seqscan_x8,895.425,33554432,REL8_1_0~1189,2016-02-29T08:14:42,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,seqscan_x8,825.484,33554432,REL8_1_0~1189,2016-02-29T08:14:42,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,seqscan_x8_bigmem,823.59,1048576,REL8_1_0~1189,2016-03-06T21:56:45,11885296,REL8_1_0~1189,2005-05-27T22:09:42
2005-05-27,sort_text_x8_bigmem,343672.486,1048576,REL8_1_0~1189,2016-03-06T21:56:45,1485662,REL8_1_0~1189,2005-05-27T22:09:42
